Index,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,yr_built,zipcode,clusters,cluster
16967,465000,3,1.75,1410,6886,1,1924,98133,3,purple
16968,489000,3,1.5,1020,9072,1,1930,98115,3,purple
16969,3100000,5,5.25,5090,23669,2,2006,98004,4,dark purple
16970,288000,3,2.25,2090,7500,1,1977,98031,0,blush
16971,225000,3,1.75,1350,9793,1,1968,98022,0,blush
16972,499000,3,1.75,2650,11774,1,1952,98146,3,purple
16973,632000,5,3,3520,36558,2,1985,98027,3,purple
16974,580000,3,2.5,2040,4627,2,1992,98052,3,purple
16975,730000,4,1.5,2340,5000,2,1912,98122,2,mauve
16976,325000,4,2.25,1770,7799,2,1998,98031,0,blush
16977,421000,3,1.75,1100,8662,1,1964,98056,3,purple
16978,316000,3,2.5,1490,4078,2,1998,98059,0,blush
16979,415000,2,1,1460,4200,1,1914,98117,3,purple
16980,401000,3,2.25,1350,2839,2,2003,98053,0,blush
16981,229950,3,0.75,1030,12700,1,1944,98032,0,blush
16982,539950,3,1.75,1820,9875,1,1966,98008,3,purple
16983,335000,3,2,1170,5360,1,1919,98106,0,blush
16984,339000,3,2.5,1450,3748,2,2004,98065,0,blush
16985,414950,4,1.75,2200,8545,1,1918,98133,3,purple
16986,650000,4,2,1610,8976,1,1966,98004,3,purple
16987,445000,3,2.5,2690,21883,2,1994,98014,3,purple
16988,295000,3,2.25,1850,7800,2,1974,98023,0,blush
16989,975000,4,2.25,2250,3600,2,1912,98119,2,mauve
16990,296500,3,1.5,1580,10100,1,1961,98055,0,blush
16991,440000,4,2.75,2030,56192,1,1979,98077,3,purple
16992,420000,5,1.5,1890,10880,1,1962,98034,3,purple
16993,302000,3,2.5,2140,9492,2,1994,98092,0,blush
16994,350000,4,1.75,1770,7336,1,1986,98058,0,blush
16995,667000,3,1.75,3320,478288,1.5,1933,98022,2,mauve
16996,645000,3,2,1640,4218,1,1941,98103,3,purple
16997,430000,4,2.75,1820,5400,1,1988,98056,3,purple
16998,413000,4,1,1410,6000,1,1925,98126,3,purple
16999,420000,3,1,1240,7300,1,1968,98033,3,purple
17000,495000,3,2.25,1780,8050,1,1979,98052,3,purple
17001,2187730,4,4.5,4240,13162,2,2004,98039,4,dark purple
17002,965000,4,2.5,3570,17411,2,1990,98075,2,mauve
17003,500000,4,2.5,1900,5001,1,2008,98133,3,purple
17004,636100,3,1,1010,6000,1.5,1919,98119,3,purple
17005,720000,4,2.5,2870,12648,2,1986,98029,2,mauve
17006,298000,3,1.75,1620,12825,1,1962,98003,0,blush
17007,409000,2,1.75,1480,4000,1,1925,98117,0,blush
17008,370000,4,2.5,2650,5706,2,2005,98042,0,blush
17009,230000,5,1,1410,9000,1,1967,98023,0,blush
17010,290000,3,2,1360,6685,1,1952,98155,0,blush
17011,420000,4,2.25,2930,9840,1,1977,98023,3,purple
17012,917000,4,2.5,3500,10891,2,1995,98027,2,mauve
17013,957000,5,3.25,3160,5000,2,2005,98199,2,mauve
17014,482000,3,2.25,1710,21485,2,1989,98074,3,purple
17015,488000,3,1.75,2180,14734,2,1990,98045,3,purple
17016,760369,5,2.5,2870,4712,2,2014,98006,2,mauve
17017,170000,2,1,1500,18540,1,1950,98168,0,blush
17018,625000,3,2.5,2120,10021,1,1976,98006,3,purple
17019,357000,3,1.5,1590,6750,1,1976,98034,0,blush
17020,583000,3,2.25,1830,8276,1,1989,98074,3,purple
17021,173250,3,2,1210,9097,1,1954,98168,0,blush
17022,414050,4,2,1590,10331,1.5,1956,98133,3,purple
17023,400000,3,1.75,1050,6150,1.5,1928,98116,0,blush
17024,537000,3,2,1550,27003,1.5,1982,98074,3,purple
17025,465000,4,2.25,2070,7500,2,1977,98034,3,purple
17026,425000,3,2.25,1740,9682,1,1969,98056,3,purple
17027,445000,4,2,1700,21780,1,1940,98052,3,purple
17028,179950,2,1,1200,9000,1,1958,98023,0,blush
17029,275000,3,2.5,1710,7230,2,1996,98003,0,blush
17030,190000,4,2.5,1840,13493,2,1994,98001,0,blush
17031,385000,3,1.75,1900,5520,1,1982,98118,0,blush
17032,303000,4,1,2300,9583,1,1928,98024,0,blush
17033,165000,3,1,970,7503,1,1967,98058,0,blush
17034,600000,2,2,1270,5000,1,1944,98107,3,purple
17035,710000,3,2.25,3130,65775,2,1978,98027,2,mauve
17036,875000,5,3.25,4230,21455,2,1990,98074,2,mauve
17037,269950,3,2.5,1480,9743,2,1996,98010,0,blush
17038,838000,4,2.5,3310,42998,2,2001,98052,2,mauve
17039,670500,4,2,1590,6750,1,1951,98102,3,purple
17040,420000,4,1.5,1690,9391,1,1960,98155,3,purple
17041,370000,3,1.5,1690,161913,1,1952,98030,0,blush
17042,360000,3,1.75,1500,7200,1,1957,98133,0,blush
17043,562500,4,2.5,2320,8721,2,1991,98034,3,purple
17044,360500,3,2.5,3300,11525,1,1961,98198,0,blush
17045,389999,3,2.25,1445,1471,2,2003,98027,0,blush
17046,450000,4,3,1890,13140,1,1967,98027,3,purple
17047,247500,4,2,1760,8400,1,1962,98003,0,blush
17048,208000,3,1,1050,6240,1,1948,98146,0,blush
17049,455000,3,2.5,1980,7309,2,1993,98034,3,purple
17050,379400,4,1.75,2120,7680,1,1950,98177,0,blush
17051,190000,3,1.5,760,40039,1,1906,98065,0,blush
17052,326188,3,1,1300,8800,1,1977,98053,0,blush
17053,168000,2,2.5,1160,2174,2,1998,98106,0,blush
17054,314000,4,2.5,2340,8990,2,2003,98038,0,blush
17055,630000,4,2.75,2710,37277,2,2000,98027,3,purple
17056,550000,3,1.75,1440,8957,1,1957,98008,3,purple
17057,530000,4,2.25,1980,15086,2,1981,98074,3,purple
17058,637500,3,1.75,1680,10685,1,1966,98033,3,purple
17059,400000,3,2.5,1390,2815,2,1999,98126,0,blush
17060,700000,5,2.75,3100,9825,2,1950,98125,2,mauve
17061,272000,3,2.5,1680,8512,2,1991,98022,0,blush
17062,600000,4,2.5,2710,6474,2,2004,98065,3,purple
17063,450600,2,1,840,7020,1.5,1943,98136,3,purple
17064,550000,3,2.25,2090,8095,2,1988,98136,3,purple
17065,225000,3,1,1120,8407,1,1987,98022,0,blush
17066,132825,3,1.5,1210,5200,1,1969,98042,0,blush
17067,219950,3,1.5,1210,5200,1,1969,98042,0,blush
17068,580000,5,2,1940,6000,1,1945,98115,3,purple
17069,568000,3,1.75,1930,213008,1,1980,98053,3,purple
17070,406000,3,1.75,1270,6017,1,1990,98028,0,blush
17071,469000,3,1.75,1680,2400,1.5,1929,98117,3,purple
17072,415000,3,2.5,2090,6045,2,2000,98056,3,purple
17073,390000,3,1.5,1000,13991,1,1956,98006,0,blush
17074,251000,3,1.75,1350,10125,1,1967,98003,0,blush
17075,750000,3,2.5,3280,6750,2,2001,98126,2,mauve
17076,845000,4,2.5,2390,5071,2,1988,98122,2,mauve
17077,350000,3,1.5,1860,17640,1,1966,98059,0,blush
17078,322000,3,1,1380,5864,1,1944,98133,0,blush
17079,664500,4,2.25,3070,9210,2,2010,98011,3,purple
17080,988000,3,1.75,2190,3800,1.5,1923,98109,2,mauve
17081,625000,2,1.75,1990,4000,1,1952,98103,3,purple
17082,675000,2,1,930,36478,1,1951,98006,2,mauve
17083,503000,3,1.75,2070,9827,1,1967,98027,3,purple
17084,431000,4,2.25,2170,10500,1,1960,98166,3,purple
17085,250000,3,1.75,1910,10230,1,1964,98031,0,blush
17086,268500,4,2.5,2100,4237,2,2006,98031,0,blush
17087,1070000,6,3.25,3560,21400,2,1952,98177,2,mauve
17088,295000,4,2.5,2290,4539,2,2001,98058,0,blush
17089,780000,3,2.25,2130,11782,1,1977,98040,2,mauve
17090,354000,3,2.5,2160,15817,2,1999,98031,0,blush
17091,305000,2,1,860,7250,1,1949,98133,0,blush
17092,733000,5,2.75,2880,4425,2,2005,98052,2,mauve
17093,640000,4,2.75,2100,11894,1,1968,98004,3,purple
17094,840000,4,2.5,2360,9600,1,1973,98040,2,mauve
17095,1475000,5,3.25,3680,10300,1.5,1927,98105,1,pink
17096,525000,3,1,1560,8100,1,1952,98177,3,purple
17097,625000,4,2.75,1680,11180,1,1966,98052,3,purple
17098,350000,3,2,1380,3600,3,2015,98122,0,blush
17099,650000,4,2.75,2610,4160,3,1910,98103,3,purple
17100,435000,2,1,870,4000,1,1950,98126,3,purple
17101,660000,3,1,1210,9622,1,1955,98006,3,purple
17102,350000,3,1,1150,12877,1,1970,98053,0,blush
17103,435000,3,2.5,3110,6000,1,1967,98106,3,purple
17104,375900,6,1.5,2550,33740,1,1958,98023,0,blush
17105,272000,3,3,2430,10500,1,1983,98003,0,blush
17106,233000,3,1.75,1460,7800,1,1979,98023,0,blush
17107,500000,4,1.5,1330,5750,1.5,1915,98116,3,purple
17108,540000,4,1.75,2040,9322,1,1977,98155,3,purple
17109,712000,3,2.5,2375,4094,2,2002,98052,2,mauve
17110,425000,4,2.5,2480,4504,2,2005,98059,3,purple
17111,242000,3,1.75,1580,6099,1,1944,98168,0,blush
17112,515000,5,3.25,2740,9629,1,1977,98011,3,purple
17113,415000,4,1.75,1920,7700,2,1970,98056,3,purple
17114,375000,3,2.75,2200,9600,1,1977,98003,0,blush
17115,182500,3,1,910,7194,1,1971,98001,0,blush
17116,310000,3,1.5,1860,10379,1,1963,98198,0,blush
17117,360000,3,1.75,1510,6000,1,1947,98136,0,blush
17118,889000,4,3.5,3920,9555,2,2004,98053,2,mauve
17119,450500,2,1,1330,3698,1,1952,98117,3,purple
17120,342000,4,2.25,1964,3541,2,2013,98030,0,blush
17121,413000,3,2,1520,3451,1,1996,98177,3,purple
17122,960000,5,4,3720,15200,2,2005,98075,2,mauve
17123,180000,2,1,770,9370,1,1947,98155,0,blush
17124,770000,4,2.5,3210,14910,2,1995,98074,2,mauve
17125,224400,3,1.75,1070,7200,1,1994,98010,0,blush
17126,280000,3,1.5,1430,8861,1,1956,98188,0,blush
17127,500000,3,2.5,1670,2575,2,2000,98027,3,purple
17128,153000,2,1,710,9000,1,1943,98166,0,blush
17129,385000,3,2.25,1920,4833,1,1921,98133,0,blush
17130,325000,2,1,750,5534,1,1947,98177,0,blush
17131,315000,4,3,2210,4191,2,2004,98002,0,blush
17132,294999,4,2.5,1660,9760,2,1994,98030,0,blush
17133,175000,3,1.75,1910,17003,1.5,1963,98001,0,blush
17134,299000,3,1.75,1910,17003,1.5,1963,98001,0,blush
17135,146000,2,1,780,9750,1,1937,98168,0,blush
17136,290000,3,2.25,1650,10336,1,1962,98133,0,blush
17137,1776000,3,3.25,3230,7800,2,2005,98199,1,pink
17138,367500,2,1,810,4800,1,1919,98118,0,blush
17139,535000,4,2.5,2750,15099,2,1994,98019,3,purple
17140,334999,3,2.5,1650,13816,2,1998,98014,0,blush
17141,655000,3,1.75,1960,5520,1,1952,98199,3,purple
17142,1298000,4,3.5,2790,10125,1.5,1985,98040,1,pink
17143,480000,4,2.25,2230,11200,1,1977,98011,3,purple
17144,465000,3,1.5,1280,4720,1,1941,98126,3,purple
17145,297950,3,2,1240,10800,1,1967,98058,0,blush
17146,590000,3,2,1860,3600,1.5,1915,98122,3,purple
17147,805000,4,2.75,2410,6000,1,1950,98107,2,mauve
17148,204250,3,2.25,1960,7708,1,1984,98023,0,blush
17149,500000,3,2.25,1710,4561,2,1994,98029,3,purple
17150,490000,4,2.5,3480,12696,1,1977,98042,3,purple
17151,2500000,4,3.75,3480,14850,1,1951,98004,4,dark purple
17152,750000,3,2.5,2960,69351,2,1990,98070,2,mauve
17153,405000,4,2.5,2670,20894,2,2002,98155,0,blush
17154,209995,2,1,700,7303,1,1953,98056,0,blush
17155,680000,4,2.5,2830,8399,2,1998,98075,2,mauve
17156,355000,3,1.75,1120,7740,1,1948,98125,0,blush
17157,280000,2,1,1310,6600,1,1942,98168,0,blush
17158,385000,3,2.25,1710,11500,1,1978,98028,0,blush
17159,505000,4,2.75,2200,9778,1,1962,98006,3,purple
17160,429900,4,3.25,3310,8897,2,1991,98003,3,purple
17161,560000,4,2.5,2280,9874,2,1989,98034,3,purple
17162,231000,3,2,1640,4875,1,1977,98042,0,blush
17163,135000,2,1,750,5217,1,1943,98106,0,blush
17164,800000,4,3,3520,4895,1,1954,98107,2,mauve
17165,420000,3,2.5,2720,8622,2,2002,98059,3,purple
17166,360000,3,1,1660,9600,1,1963,98034,0,blush
17167,642000,4,2.5,2560,8780,2,1992,98029,3,purple
17168,379950,3,2,1080,5077,1,1985,98052,0,blush
17169,745000,3,1.75,2050,11041,1.5,1959,98005,2,mauve
17170,630000,4,2,2670,3240,1.5,1930,98144,3,purple
17171,250000,3,2.5,1730,7200,2,1985,98031,0,blush
17172,275000,3,1,990,9798,1,1968,98072,0,blush
17173,435000,6,3,3560,4290,1,1957,98118,3,purple
17174,175000,2,1,700,8174,1,1941,98146,0,blush
17175,560000,4,1.75,1880,3880,1.5,1944,98107,3,purple
17176,325000,4,2.25,1870,9680,1,1959,98034,0,blush
17177,1185000,3,2.75,2500,5568,2,1905,98112,1,pink
17178,399950,3,2.5,2570,10431,2,1989,98031,0,blush
17179,752000,4,2.5,2940,10382,2,1991,98059,2,mauve
17180,1200000,4,3.5,3930,43560,2,2003,98072,1,pink
17181,400000,4,1.5,2150,11026,1,1952,98028,0,blush
17182,240000,3,2,1330,6000,1,1900,98108,0,blush
17183,640000,5,2.5,3220,4759,2,2003,98075,3,purple
17184,564450,3,2.5,2710,6174,2,1998,98056,3,purple
17185,300000,3,1.5,1630,82764,1,1948,98027,0,blush
17186,286000,3,2.5,1680,4226,2,2003,98042,0,blush
17187,531800,3,2.5,1930,5344,2,2004,98053,3,purple
17188,502000,4,2.25,2140,10943,1,1977,98034,3,purple
17189,993500,4,2.25,4070,23321,2,1968,98040,2,mauve
17190,450000,3,1,1350,10000,1,1954,98006,3,purple
17191,997950,4,3.5,4270,117176,2,2008,98024,2,mauve
17192,526000,3,1,1320,5250,1.5,1913,98126,3,purple
17193,335000,3,1.75,2100,8298,1,1952,98166,0,blush
17194,187250,2,1,710,14700,1,1926,98168,0,blush
17195,735000,3,2.25,2350,6000,1,1948,98115,2,mauve
17196,425000,3,1,1180,8400,1,1951,98125,3,purple
17197,110000,3,1,1250,53143,1,1945,98038,0,blush
17198,305000,3,2,1490,7697,1,1994,98059,0,blush
17199,212000,3,1,1000,9450,1,1962,98055,0,blush
17200,1380000,5,4.25,4050,18827,1,1979,98040,1,pink
17201,298950,5,2.25,2300,11505,1,1963,98030,0,blush
17202,525000,3,1.75,1330,8136,1,1977,98033,3,purple
17203,707000,4,3.25,3200,7081,2,2004,98075,2,mauve
17204,695000,3,2.75,2590,12063,2,1993,98006,2,mauve
17205,796500,3,2.75,2590,12063,2,1993,98006,2,mauve
17206,420000,4,2.5,2030,8100,1,1973,98034,3,purple
17207,625000,5,2.5,2700,21208,1,1955,98005,3,purple
17208,620000,3,1.75,1670,9900,1,1957,98005,3,purple
17209,1450000,5,2.75,3090,19865,1,1953,98039,1,pink
17210,549950,5,2.5,2650,54380,2,1984,98077,3,purple
17211,275000,4,2,1440,10920,1,1943,98056,0,blush
17212,705000,3,2.5,2820,7200,1,1979,98177,2,mauve
17213,197000,3,1.75,1690,7735,1,1976,98001,0,blush
17214,265000,3,1.75,1420,8126,1,1991,98031,0,blush
17215,297000,4,1.75,1790,5341,1,1951,98166,0,blush
17216,207500,3,1.75,1320,12528,1,1970,98042,0,blush
17217,410000,3,2.5,1509,1418,3,2014,98133,0,blush
17218,268000,3,2,1610,8416,1,1994,98031,0,blush
17219,330000,4,1.75,1550,50094,1,1967,98022,0,blush
17220,417500,3,1,1160,7491,1,1917,98177,3,purple
17221,760000,4,2.25,2500,8500,2,1979,98006,2,mauve
17222,499000,3,2.5,1540,1326,3,1995,98119,3,purple
17223,620000,4,2.5,1910,7683,2,1987,98027,3,purple
17224,315000,3,2.5,2340,6837,2,1992,98030,0,blush
17225,624950,3,2.5,2060,4730,2,1994,98033,3,purple
17226,525000,3,2.25,1960,12350,1,1961,98027,3,purple
17227,300000,2,1.5,1150,3927,2,1982,98034,0,blush
17228,299900,4,2.75,2330,7200,1,1977,98023,0,blush
17229,299000,3,2.5,2210,10119,1,1966,98030,0,blush
17230,1880000,4,2.75,3260,19542,1,1968,98039,1,pink
17231,265000,4,1.75,1900,10588,1,1958,98002,0,blush
17232,280000,2,1.75,1610,158558,1.5,1948,98065,0,blush
17233,124740,3,1,1340,15600,1,1978,98042,0,blush
17234,1085000,3,2.75,3170,34850,1,1957,98033,2,mauve
17235,1970000,8,3.5,4440,6480,2,1959,98112,1,pink
17236,219000,4,1,1370,5339,1.5,1948,98168,0,blush
17237,569950,5,1,1420,6250,1.5,1926,98116,3,purple
17238,212500,2,2,1030,21712,1,1938,98168,0,blush
17239,680000,3,2.25,1820,8316,1,1960,98005,2,mauve
17240,1457000,4,1.5,2650,6900,2,1909,98112,1,pink
17241,300000,3,1,910,7700,1,1971,98034,0,blush
17242,629950,3,2.5,1680,1683,2,2014,98119,3,purple
17243,349900,2,1.75,1550,9230,1,1969,98045,0,blush
17244,690000,4,2.5,2780,6235,2,2001,98075,2,mauve
17245,1454000,5,4,4070,11334,2,2014,98033,1,pink
17246,1288000,3,2.5,3240,12625,2,1987,98040,1,pink
17247,696000,4,3.5,3650,38546,2,1996,98045,2,mauve
17248,650000,3,2.25,2180,60112,2,1976,98053,3,purple
17249,640000,3,3.5,2480,10800,2,1998,98074,3,purple
17250,499950,5,2.5,3180,23809,1,1978,98038,3,purple
17251,490000,4,2.5,3630,8387,2,1997,98042,3,purple
17252,685000,5,2.5,3160,5635,2,2003,98027,2,mauve
17253,387500,4,1,1370,7140,2,1942,98146,0,blush
17254,401750,2,1.5,1070,1236,2,2005,98116,0,blush
17255,254950,4,2,2180,8800,1,1977,98038,0,blush
17256,500000,4,2.25,2420,36680,2,1977,98027,3,purple
17257,856500,4,2.5,3290,8147,2,2003,98052,2,mauve
17258,552000,3,1,1430,5000,1,1919,98115,3,purple
17259,506500,4,2.5,1890,7200,1,1978,98034,3,purple
17260,500000,3,2.25,1760,4539,2,1988,98029,3,purple
17261,280000,4,2.75,2230,10160,1,1968,98168,0,blush
17262,308000,3,1.75,1630,11475,1,1979,98045,0,blush
17263,613500,3,2.5,2350,7035,2,1989,98029,3,purple
17264,255000,3,1.75,1550,9720,1,1976,98010,0,blush
17265,545000,3,2.5,3550,136343,2,1977,98014,3,purple
17266,620000,4,2.5,2720,34498,1,1966,98075,3,purple
17267,450000,3,1.75,1740,6800,1.5,1949,98126,3,purple
17268,279000,4,1.75,1840,7275,1,1976,98031,0,blush
17269,625000,3,2.5,2010,3200,2,2009,98027,3,purple
17270,274950,3,1.75,1670,7415,1,1987,98042,0,blush
17271,423000,3,1.75,1820,6038,1,1952,98126,3,purple
17272,350000,2,1,720,5820,1,1950,98028,0,blush
17273,305000,4,1.75,2370,10140,1,1968,98001,0,blush
17274,368000,3,1.75,2120,11340,1,1966,98198,0,blush
17275,232000,3,1.75,1290,6604,1,1984,98023,0,blush
17276,250000,4,3,1800,2500,2,2000,98108,0,blush
17277,220000,3,1.75,1230,8917,1,1966,98058,0,blush
17278,435000,3,2,1380,2500,1,1986,98107,3,purple
17279,350000,2,1,740,7680,1,1922,98126,0,blush
17280,206325,5,2.5,1720,10202,1.5,1970,98058,0,blush
17281,339000,5,2.5,1720,10202,1.5,1970,98058,0,blush
17282,399000,4,2.5,2100,7355,1,1969,98059,0,blush
17283,529000,2,1,1210,7667,1,1950,98199,3,purple
17284,640000,4,2.5,2210,7722,2,1999,98075,3,purple
17285,735000,4,2.5,2470,2550,3,2004,98117,2,mauve
17286,378000,5,2.5,2760,8015,1,1960,98125,0,blush
17287,775000,3,2,2540,7200,1.5,1905,98144,2,mauve
17288,2250000,3,4.25,5150,7800,2.5,1954,98112,4,dark purple
17289,1350000,4,4.5,3420,7440,3,2014,98103,1,pink
17290,380000,4,2.5,2270,11500,1,1967,98034,0,blush
17291,624900,4,2.5,2270,11500,1,1967,98034,3,purple
17292,379770,3,2.5,1470,1779,2,2005,98029,0,blush
17293,340000,3,1.75,1280,16200,1,1976,98077,0,blush
17294,515500,4,2.75,2830,8126,2,2005,98059,3,purple
17295,600000,4,2.25,1970,7125,1.5,1908,98115,3,purple
17296,400000,1,1,1390,60984,1,1960,98019,0,blush
17297,364000,4,1,1020,11383,1.5,1947,98155,0,blush
17298,440000,4,2.5,2250,7526,2,1989,98059,3,purple
17299,285000,2,1,800,6240,1,1954,98125,0,blush
17300,669000,3,1,1560,4500,1.5,1915,98112,3,purple
17301,475000,4,2,2100,13468,1,1962,98125,3,purple
17302,747000,2,1,990,4000,1,1911,98103,2,mauve
17303,317000,3,1.5,1060,5750,1,1981,98126,0,blush
17304,390000,2,1,1270,8164,1,1941,98125,0,blush
17305,1070000,4,2.5,2740,5000,2,2012,98107,2,mauve
17306,1205000,4,2.75,2470,5500,1,1960,98107,1,pink
17307,580000,3,1.75,1970,5100,1,1908,98117,3,purple
17308,518000,4,2.5,2070,10244,1,1969,98006,3,purple
17309,147500,3,1.75,1010,6552,1,1969,98042,0,blush
17310,555000,4,2.25,2220,8125,1,1965,98006,3,purple
17311,427500,2,2,1090,934,3,2008,98109,3,purple
17312,1735000,3,2.5,4310,32093,1.5,1982,98177,1,pink
17313,265950,3,2.5,1490,3840,2,2002,98042,0,blush
17314,247500,2,1,700,6046,1,1950,98133,0,blush
17315,244000,4,1,1450,8960,1,1943,98146,0,blush
17316,578550,3,2.5,2120,6602,2,1989,98029,3,purple
17317,451000,4,2.5,1670,3315,2,2005,98029,3,purple
17318,489000,2,1.75,1810,4220,2,2004,98053,3,purple
17319,190000,2,1,710,1164794,1,1915,98014,0,blush
17320,475000,3,3,2540,18900,1,1978,98072,3,purple
17321,485000,3,2,1420,4080,1.5,1905,98103,3,purple
17322,530000,3,2.75,2440,45738,2,1987,98027,3,purple
17323,379000,4,2.5,2570,10155,2,1994,98030,0,blush
17324,1629000,5,2.5,3090,16583,2,1964,98004,1,pink
17325,739000,3,1.75,2050,5160,1.5,1926,98112,2,mauve
17326,189950,3,1,920,6460,1,1969,98042,0,blush
17327,637500,4,3,2320,4468,2,1999,98029,3,purple
17328,2225000,3,3,3450,16740,1,1949,98177,4,dark purple
17329,209950,3,1,1660,8800,1,1963,98023,0,blush
17330,460000,3,1,1130,7000,1,1944,98125,3,purple
17331,543500,4,2.5,2550,5835,2,1998,98065,3,purple
17332,376000,4,2.75,2420,5773,2,2005,98038,0,blush
17333,430000,3,2.25,1470,1703,2,2005,98029,3,purple
17334,515000,4,2.5,2030,39049,1,1953,98166,3,purple
17335,580000,7,2.75,2310,2400,1.5,1915,98117,3,purple
17336,600000,5,3.5,3370,16846,2,1998,98027,3,purple
17337,476800,3,1.75,1900,43700,1.5,1919,98052,3,purple
17338,815000,3,1.5,1940,3570,2,1916,98105,2,mauve
17339,455600,3,2.5,2420,8252,2,1998,98065,3,purple
17340,270000,3,1,1010,9514,1,1969,98059,0,blush
17341,1200000,5,4,2710,2800,3,1974,98119,1,pink
17342,525000,2,1.5,1340,3600,1.5,1903,98119,3,purple
17343,242000,3,1.75,1310,9645,1,1979,98198,0,blush
17344,715000,4,2.5,2650,30500,1,1960,98029,2,mauve
17345,475000,3,2.75,1890,3938,2,1999,98065,3,purple
17346,370000,4,3,2580,5511,2,1999,98058,0,blush
17347,788600,4,2.75,3500,7200,2,2005,98053,2,mauve
17348,160000,2,1,1040,13100,1,1912,98032,0,blush
17349,800000,5,1.75,1930,501376,2,1930,98014,2,mauve
17350,520000,4,3,2190,5085,2,1992,98029,3,purple
17351,725000,3,1.75,1530,4000,2,1985,98136,2,mauve
17352,335000,4,1,1480,6500,1.5,1914,98118,0,blush
17353,919000,4,2.5,3620,17133,1,1993,98075,2,mauve
17354,425000,3,2.75,3370,13929,2,1986,98092,3,purple
17355,420000,5,2.5,2100,14395,1,1983,98155,3,purple
17356,905000,4,3,3370,47959,2,1981,98072,2,mauve
17357,435000,2,1,2240,7200,1,1940,98118,3,purple
17358,438000,3,2.5,1650,3031,2,2003,98053,3,purple
17359,725000,4,2.75,2630,7505,2,1994,98052,2,mauve
17360,840000,4,1.75,2330,4000,2,1924,98105,2,mauve
17361,425500,3,2.5,1970,2752,2,1978,98052,3,purple
17362,853505,3,2.5,2820,14890,1,1985,98034,2,mauve
17363,398000,2,1,590,10945,1.5,1983,98010,0,blush
17364,418500,3,2.5,2060,4399,2,2007,98065,3,purple
17365,826000,3,1.5,1890,5000,1.5,1929,98109,2,mauve
17366,742000,4,2.5,2810,10986,2,1997,98075,2,mauve
17367,180000,4,1,1470,18581,1.5,1924,98055,0,blush
17368,286000,4,1.75,2190,8400,2,1978,98023,0,blush
17369,421200,3,2.5,1440,3060,2,2003,98053,3,purple
17370,390000,3,3,2480,14141,1,1994,98038,0,blush
17371,739000,4,2.5,2780,6737,2,2002,98006,2,mauve
17372,499900,4,3,2180,12196,2,1968,98027,3,purple
17373,670000,3,2.25,3340,13805,1,1950,98155,3,purple
17374,842500,3,2.25,2560,3996,1.5,1910,98112,2,mauve
17375,492500,2,2.25,1600,80400,2,1978,98070,3,purple
17376,836500,3,2.5,2230,7200,3,1996,98118,2,mauve
17377,334000,2,1,900,1818,2,1945,98199,0,blush
17378,179900,3,1,1010,9920,1,1977,98042,0,blush
17379,563000,3,2,1580,5289,1,1940,98103,3,purple
17380,310000,3,2.5,1890,6300,2,2003,98038,0,blush
17381,335000,4,2.25,2160,8817,1,1965,98133,0,blush
17382,499950,4,2.25,2160,8817,1,1965,98133,3,purple
17383,658500,2,1,1410,5101,1.5,1927,98103,3,purple
